  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511323346 17.7089 0.329689 3 0.0835517 0.07309 "[ 0.          0.42909929  0.61469692  0.1115859   0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511388761 18.3285 1.70087 3 0.357597 0.360798 "[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.1239359   0.48870441  0.2902782   0.0355714
  0.01764095  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511388844 17.2566 0.735826 3 0.0898142 0.07642 "[ 0.01257668  0.26071569  0.51661068  0.2491682   0.06933764  0.0089072   0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511388867 17.2117 0.511015 3 0.0897936 0.084089 "[ 0.          0.26228321  0.69739002  0.1722156   0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511388882 16.7419 0.842705 3 0.0895499 0.061291 "[ 0.          0.25632581  0.83627403  0.04081117  0.00849179  0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511388927 17.5827 1.39468 3 0.223288 0.232314 "[ 0.          0.          0.          0.          0.01065445  0.
  0.25458321  0.4913792   0.16568521  0.01996745  0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511454333 17.7116 0.908916 3 0.0904994 0.082847 "[ 0.          0.          0.35234749  0.68083912  0.00799018  0.01402206
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511454344 17.0982 0.660421 3 0.0902595 0.056974 "[ 0.13586719  0.37988919  0.43692109  0.17806239  0.01987133  0.01000251
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511454366 17.4508 1.01127 3 0.16684 0.145771 "[ 0.          0.          0.01120158  0.26242799  0.53625238  0.1750681
  0.01774622  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511519873 17.2239 1.14727 3 0.176243 0.163738 "[ 0.          0.          0.          0.          0.15571541  0.73956257
  0.05646865  0.02028444  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511585367 17.4316 0.927294 3 0.093826 0.094508 "[ 0.          0.          0.2675344   0.67725378  0.09128729  0.0103128   0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511650857 17.5312 0.988535 3 0.122869 0.132945 "[ 0.          0.          0.02378561  0.37431079  0.4878841   0.113886
  0.00946323  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511650938 16.3699 0.926975 3 0.0809508 0.087392 "[ 0.          0.01222839  0.67176008  0.38062209  0.01938399  0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511651009 17.6529 0.577215 3 0.139011 0.116289 "[ 0.          0.04970222  0.08127282  0.2970365   0.42599469  0.1599156
  0.00796455  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511651055 17.4483 0.847656 3 0.0806315 0.063035 "[ 0.          0.0274661   0.96019357  0.09090921  0.0214121   0.00962214
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511716490 17.3378 0.789989 3 0.083532 0.096609 "[ 0.          0.04873865  0.26321971  0.44057259  0.24852841  0.04750377
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511716495 17.3935 0.819345 3 0.0812204 0.065603 "[ 0.          0.1878946   0.79544812  0.09180535  0.03091123  0.01841502
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511716520 17.0489 0.852501 3 0.0961214 0.079026 "[ 0.          0.15018889  0.76103789  0.19554961  0.00973478  0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511716531 17.0442 0.697573 3 0.0965606 0.11064 "[ 0.          0.03760201  0.51808178  0.42978111  0.08883546  0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511781988 17.8844 0.530748 3 0.138014 0.186099 "[ 0.          0.          0.02110382  0.06724684  0.26560831  0.32389939
  0.1910354   0.1089702   0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511782025 17.797 0.263615 3 0.0832061 0.099593 "[ 0.          0.01987665  0.36589119  0.3814863   0.23697411  0.03757833
  0.0100456   0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511782031 17.0489 0.874399 3 0.083101 0.072091 "[ 0.          0.06586502  0.85917318  0.1529548   0.03069401  0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511782075 16.9599 0.791672 3 0.0802569 0.060899 "[ 0.01227206  0.62987989  0.47953239  0.04065334  0.0205792   0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511847548 17.5284 0.898598 3 0.193125 0.185996 "[ 0.          0.          0.          0.03022134  0.224494    0.4505969
  0.25919631  0.00947567  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511913079 17.0397 0.549372 3 0.0627428 0.06922 "[ 0.          0.2883628   0.71539718  0.1246905   0.00939031  0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511913132 17.5001 1.37494 3 0.212071 0.225155 "[ 0.          0.          0.          0.          0.          0.01976249
  0.32049251  0.53905833  0.06438664  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511913157 17.4931 1.00139 3 0.0942528 0.163986 "[ 0.          0.          0.02339776  0.24404991  0.47871941  0.1687315
  0.07615928  0.00925459  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674511978567 17.3443 0.559732 3 0.0818788 0.078802 "[ 0.02594633  0.08701358  0.64777702  0.28929481  0.05044871  0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674511978652 17.396 0.75419 3 0.211201 0.121874 "[ 0.          0.1357592   0.3909874   0.33901891  0.1598774   0.04047328
  0.01053636  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674512044132 17.1557 1.36386 3 0.212125 0.230579 "[ 0.          0.          0.          0.          0.          0.04923221
  0.57117152  0.32051921  0.00919132  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674512044173 17.5436 0.918121 3 0.212093 0.187681 "[ 0.          0.          0.          0.          0.1009267   0.32370961
  0.46295279  0.07578045  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674512109698 16.8711 0.212858 3 0.0404562 0.048162 "[ 0.39332941  0.74924052  0.1047515   0.01066772  0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674512109722 17.3632 0.499466 3 0.0638185 0.095559 "[ 0.          0.05920425  0.64149791  0.32662341  0.05218266  0.00913462
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674512109738 17.6404 1.20672 3 0.207706 0.183072 "[ 0.          0.          0.          0.          0.          0.5660997
  0.36494821  0.03158873  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648674512109741 17.5303 0.320671 3 0.0818412 0.069441 "[ 0.13427921  0.57299072  0.45763439  0.03316266  0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
1237648674512109812 17.9804 1.55983 3 0.296452 0.290336 "[ 0.          0.          0.          0.          0.          0.
  0.01368152  0.03498616  0.4206273   0.4040997   0.07223896  0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648675034759209 16.6586 0.70949 3 0.0949159 0.097001 "[ 0.01177628  0.09898465  0.63766313  0.2681177   0.06234356  0.01840321
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.        ]"
1237648675034759304 16.2527 0.923477 3 0.0963021 0.096242 "[ 0.          0.07881998  0.72131163  0.30046141  0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.        ]"
